experiment,track,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,saving_vs_original_b0_yuan,saving_vs_original_b1_yuan,saving_vs_matched_b0_yuan
weekday_buffer,B1,2025-03-07,34097.28128909465,16772.797539094652,13585.966006666666,298.99519999999944,10287.159756666664,17787.48722525572,1144.9436101416636,18932.430835397387,35758.144678684286,23771.985316339797,12125.463007488615
weekday_buffer,B1,2025-03-08,32664.547815802467,16091.597135802473,13034.19368,389.6061466666672,10933.611006666664,17197.659687971875,1244.9211920083349,18442.58087998021,13270.76411009979,1582.4482055863155,12675.742070676122
weekday_buffer,B1,2025-03-09,73200.46551394649,22372.334424279834,18121.590883666664,448.5457333333332,6064.743006666665,44819.86613569352,1736.6140217533332,46556.48015744685,108499.42308633981,124215.385173024,11477.321926639146
weekday_buffer,B1,2025-03-10,72066.76381341564,22761.41119341564,18436.74306666667,3456.866156666667,3156.8900433333324,44057.53218747136,10896.012555621668,54953.54474309303,8338.233205145305,5666.297284261847,5386.8739885566465
weekday_buffer,B1,2025-03-11,77104.60864946668,23260.767786666664,18841.2219072,413.4406166666671,9159.585286666668,46834.89223053381,1530.4978641383354,48365.39009467215,12128.220185351187,1066.9310235216471,10823.844191161857
weekday_buffer,B1,2025-03-12,73110.52268958848,22363.284699588476,18114.260606666667,418.3203700000016,6844.284666666668,44536.54587631019,1316.1815777450045,45852.727454055195,12078.877594661477,-4.671055192651693,11335.119405161146
weekday_buffer,B1,2025-03-13,70545.94962588476,22220.59066255144,17998.678436666665,4658.176983333333,3436.5965833333307,42852.74948195493,17890.113935001664,60742.86341695659,3946.976215023402,4776.843210046987,3910.810802792068
weekday_buffer,B1,2025-03-14,31270.679746460904,15247.720349794234,12350.653483333333,914.6903066666667,13258.877586666667,16372.499276028433,3721.1928120683338,20093.692088096766,34189.47716862656,23426.102404002173,10422.23360445023
weekday_buffer,B1,2025-03-15,31916.84909691358,15487.617580246912,12544.970239999999,1768.5413899999971,9818.618046666665,16610.52707881915,4914.890780911659,21525.417859730806,12358.876684462535,3845.500865425369,9247.590210417195
weekday_buffer,B1,2025-03-16,75227.40272654321,23124.11754320987,18730.535210000002,805.6693033333343,8288.442796666664,45650.53497014969,3277.2734283766704,48927.80839852636,102343.98806069366,123490.62441696745,10226.689815065976
weekday_buffer,B1,2025-03-17,72567.65151471194,22469.60498971193,18200.380041666664,220.52654666666677,10660.821813333332,44053.282926428496,985.9109175383334,45039.19384396683,10815.585870114839,-1039.026087704995,11311.87673490883
weekday_buffer,B1,2025-03-18,66706.61189255143,21470.748329218106,17391.30614666667,2674.258753333334,4175.470663333333,40183.88732496472,12284.981472523337,52468.86879748806,11693.272858815282,5299.087079929595,9538.748601889936
weekday_buffer,B1,2025-03-19,71404.99651353908,22162.19498353909,17951.377936666668,195.02658000000116,7923.735146666666,43404.192969539115,836.8158551400043,44241.00882467912,11843.066430062543,-951.914078393318,12020.86427233521
weekday_buffer,B1,2025-03-20,69597.75881979422,21925.0290164609,17759.273503333334,1228.9949499999982,4452.036056666664,42450.634037384865,4124.914636743328,46575.54867412819,13083.548889585138,6746.250223448966,11125.928807750475
weekday_buffer,B1,2025-03-21,31132.053801934155,15117.127045267494,12244.872906666667,541.9317566666671,16768.267219999998,16326.699939291935,1689.193754778335,18015.89369407027,34346.7035635264,22076.43276897393,12429.6139486164
weekday_buffer,B1,2025-03-22,31332.47477423868,15109.251127572017,12238.493413333334,1219.936729999999,13800.454289999998,16288.990532798096,4564.231297284996,20853.221830083094,9262.102363903574,4755.211022809555,8802.936975139575
weekday_buffer,B1,2025-03-23,71394.38078259258,22242.468259259258,18016.39929,503.61877333333393,8902.210086666666,43157.173097337814,1943.1326651000031,45100.30576243782,101242.99294396219,113761.5370326826,11334.24672574085
weekday_buffer,B1,2025-03-24,68115.10783255144,21397.925995884772,17332.320056666664,1708.2819933333353,7759.286586666666,40974.569331976614,7259.863852356673,48234.43318433329,10441.696267396714,1417.6807587317744,9044.51145035337
weekday_buffer,B1,2025-03-25,67417.96922703704,21944.075037037037,17774.70078,2130.132533333335,4428.60280333333,40681.26209424245,8738.215103806673,49419.47719804912,10280.066956420887,6306.9155576314515,8096.5492220385495
weekday_buffer,B1,2025-03-26,70023.38000363292,21696.82965069959,17574.43201706667,589.2509733333334,10897.678443333334,42172.96605954747,2264.790762448333,44437.756821995805,10586.628552285867,207.657160483388,10942.149438981862
weekday_buffer,B1,2025-03-27,65168.63157288065,21390.857436213984,17326.594523333333,1657.566803333334,4044.9458633333315,39341.929923035896,6652.111633605003,45994.0415566409,11635.834589652433,8711.109103925774,8854.288989934437
weekday_buffer,B1,2025-03-28,30865.648908806583,14870.47069547325,12045.081263333333,426.1722600000004,17644.55083666667,16000.933758132505,1556.6326493650013,17557.566407497507,33131.297030962494,20168.869106812854,12411.154542280496
weekday_buffer,B1,2025-03-29,30516.7414881893,15057.245411522634,12196.368783333332,177.20391333333328,20125.858673333332,15578.254460373802,674.8240680283337,16253.078528402137,15386.45061091453,3799.8806634104803,12376.875792512532
weekday_buffer,B1,2025-03-30,62574.81751,21333.333333333332,17280.0,1683.2355499999994,4859.0997266666645,37908.15645314966,7673.802051991663,45581.95850514132,95293.89052082537,119835.31941605691,9719.926649700014
weekday_buffer,B1,2025-03-31,63974.74410691357,21823.11991358024,17676.727130000003,1961.6618633333333,4838.623186666666,38383.45741187062,7276.270822810001,45659.728234680624,10506.59455673438,5631.4300802072175,8262.93546865171
weekday_buffer,B1,2025-04-01,67399.8835446502,21811.935761316876,17667.667966666668,1902.9728966666667,4949.737646666664,40392.829769468924,5839.685125343332,46232.51489481226,9778.547172229417,6464.623781998052,8343.969822838742
weekday_buffer,B1,2025-04-02,69746.757879379,21420.40890901234,17350.531216299998,1910.1645533333349,7151.709139999998,41368.777947449096,9171.82164897834,50540.59959642743,13975.213854929243,5041.152553486274,9845.766779604244
weekday_buffer,B1,2025-04-03,70569.58635082304,22145.52793415638,17937.87762666667,892.0991266666681,11390.504969999998,42207.74716534801,3469.3640687050065,45677.111234053016,12199.17434774532,2034.7863222236556,10665.65094199065
weekday_buffer,B1,2025-04-04,29931.215201687246,14804.982131687237,11992.035526666665,351.44753000000026,21038.91362666667,15210.286788866957,1415.734053476669,16626.020842343627,33477.98446060637,19452.159125034523,12330.942768730707
weekday_buffer,B1,2025-04-05,29709.069657366254,14509.640477366256,11752.808786666666,2719.1586899999993,17627.280756666667,15032.378585766795,11943.082829609995,26975.46141537679,3220.5327396065404,6234.47241519158,1679.1556559678756
weekday_buffer,B1,2025-04-06,67987.44519016461,21818.663720164608,17673.117613333336,390.0257733333331,9821.848056666662,40624.81243724864,1611.7752792133324,42236.587716461974,97803.51724680804,112342.93836156465,12010.340691762358
weekday_buffer,B1,2025-04-07,64805.08531954733,21520.132102880656,17431.30700333333,650.8024333333329,8124.343253333333,38540.88269920823,2127.4264939266654,40668.3091931349,10788.064527440103,2529.170114606459,11010.280487013435
weekday_buffer,B1,2025-04-08,64501.318039958845,21071.37306995885,17067.812186666666,1964.088356666667,8108.651713333332,38473.983580973654,9353.673552521668,47827.65713349532,12778.499650811355,7279.082805481143,9214.212457819354
weekday_buffer,B1,2025-04-09,65368.92990325102,21521.82413991769,17432.677553333335,2586.715970000001,4732.1876866666635,39374.71363676801,8561.986179571672,47936.69981633968,8509.096255653654,10301.435553121257,6450.6626945599855
weekday_buffer,B1,2025-04-10,70452.46486312756,21865.656683127574,17711.181913333334,393.4082066666669,12230.7604,41971.54939621493,1747.5714054933344,43719.12080170826,11964.942222083402,796.9862060476662,10911.788323050736
weekday_buffer,B1,2025-04-11,29366.896753950612,14179.772283950617,11485.615549999999,439.60398333333364,21795.69380333333,14979.25883488564,1774.4905973950008,16753.74943228064,32367.593559712685,18505.752905616453,12188.645208999023
weekday_buffer,B1,2025-04-12,28956.294167283944,13787.448283950618,11167.833110000001,1287.4600133333347,18598.978906666667,14634.321561120516,5677.409155656672,20311.730716777187,8403.745864662811,8423.679483591764,7027.613518430477
weekday_buffer,B1,2025-04-13,64604.96767469136,20672.585024691354,16744.793869999998,868.843590000002,7269.661809999998,38275.7609047044,4040.7503886100094,42316.51129331441,97823.56120450892,115583.54685005078,11312.917941589934
weekday_buffer,B1,2025-04-14,64503.88505666666,21333.33333333333,17280.0,518.6134733333338,8441.132696666662,38143.74851277632,2379.0469920483347,40522.79550482466,11511.096733148683,914.1191765042313,11618.271184810008
weekday_buffer,B1,2025-04-15,62888.782883991764,21161.55321399177,17140.858103333332,650.5230400000006,9379.181313333329,37182.92151830246,2692.431994630001,39875.35351293246,13131.986167840878,4739.008267143479,11765.461476870209
weekday_buffer,B1,2025-04-16,61019.01341423868,20182.52646090535,16347.846433333334,3326.790133333332,4731.530919999999,36627.57307125938,13182.507065243328,49810.08013650271,5036.305082995626,7805.413904410503,3363.2786821312984
weekday_buffer,B1,2025-04-17,66469.48510625513,21669.811699588474,17552.547476666667,209.0239900000001,9692.902473333334,39353.37203799372,759.0051116716666,40112.377149665386,12064.860117916287,2017.0799285715257,11684.507916905619
weekday_buffer,B1,2025-04-18,28924.75898440329,13838.523514403292,11209.204046666666,378.8795266666672,20320.20174333333,14634.168827434765,1289.7235984200017,15923.892425854767,31365.187799281895,18148.54662748241,11727.225546499234
weekday_buffer,B1,2025-04-19,27912.549034567903,13437.647901234574,10884.4948,456.1589500000003,19030.87548333333,13972.159528861037,1699.7676309083354,15671.927159769373,12230.704692557294,3110.774977848283,11847.699985138293
weekday_buffer,B1,2025-04-20,62800.537425925926,21513.09859259259,17425.609859999997,616.2969866666658,7371.600279999997,37196.61186011378,2215.2564470366624,39411.86830715044,98427.62286709959,122380.46968146003,12320.68108622956
weekday_buffer,B1,2025-04-21,63414.60770386831,21787.982757201644,17648.266033333333,427.2951766666673,11185.275356666665,37689.35073590642,1389.1109939150017,39078.46172982142,12169.49357392858,1510.540212924694,12562.009217044913
weekday_buffer,B1,2025-04-22,57446.06127023333,20110.070509999998,16289.157113099998,2713.8409,4186.059573333332,34369.44145544786,9062.128950046666,43431.57040549452,9768.167463763813,8562.873417540482,7460.784622733816
weekday_buffer,B1,2025-04-23,62795.672513251026,20528.700473251025,16628.24738333333,474.8114400000008,7970.114063333331,37007.09187581575,1861.8682495683356,38868.96012538409,11254.34309372925,685.9748019990293,11649.329000214915
weekday_buffer,B1,2025-04-24,61356.26631666667,20413.18233333333,16534.677689999997,235.00910333333405,10622.664276666666,36249.92865196189,1091.6290310300024,37341.557682991894,12412.107244271443,2041.7047721256604,11819.722632601108
weekday_buffer,B1,2025-04-25,26927.905547530863,13050.333197530861,10570.769889999998,368.8373933333334,22816.82213333333,13258.311677936112,1354.585346083334,14612.897024019445,30497.001238903882,16312.535474985552,11248.92591912989
weekday_buffer,B1,2025-04-26,26722.439586049382,13064.363049382715,10582.13407,1671.3744066666663,25841.391813333328,13034.755904017777,6877.408657849997,19912.164561867772,8453.558663578893,5575.256726159503,7280.80172651423
weekday_buffer,B1,2025-04-27,55742.21279390946,20013.10902057613,16210.618306666669,1507.8998133333344,4874.150493333333,33525.06734654376,6352.7131624733365,39877.780509017095,95896.77104527291,116897.81586921384,11490.320438412578
weekday_buffer,B1,2025-04-28,60715.78413004114,20487.952596707815,16595.241603333336,4378.09161,4579.197246666663,36261.95961770737,14756.475396335001,51018.43501404237,5160.725636765965,13728.076974004493,2880.504160204626
weekday_buffer,B1,2025-04-29,68233.81817006954,22076.53889510288,17881.996505033334,247.87166000000084,16853.933539999998,40063.83279848796,1258.6886639750044,41322.52146246296,9878.672042935388,-1750.318843284309,11089.605052669045
weekday_buffer,B1,2025-04-30,58611.45129222222,19067.517888888884,15444.689489999999,1387.987223333334,8119.755416666665,35232.37639431366,5093.49817459,40325.87456890366,9360.367360091339,5294.376950605809,9144.917043375004
weekday_buffer,B1,2025-05-01,58518.36929053333,18909.885546666665,15317.0072928,3592.570830000004,7506.682766666668,34635.318326627756,17103.506136875018,51738.82446350277,19340.22775797391,10844.601417721868,11109.155356034571
weekday_buffer,B1,2025-05-02,27706.473427407407,13428.280074074075,10876.906860000003,4002.632666666666,14867.412779999999,13924.692315139553,17404.117780236666,31328.81009537622,17732.194218112112,3234.4283731534088,3678.3974917634478
weekday_buffer,B1,2025-05-03,28465.9277526749,13533.4354526749,10962.082716666668,1511.742680000001,18539.145896666665,14448.656137016245,7586.737890935004,22035.39402795125,9936.57807211042,-1833.665626647049,11818.678101930087
weekday_buffer,B1,2025-05-04,62488.10908860083,20132.412378600828,16307.254026666664,1890.3840666666688,8818.667103333335,37017.95997585148,8662.106430658343,45680.066406509824,82451.89686696017,99922.34552835741,11659.247812385183
weekday_buffer,B1,2025-05-05,59904.18045419752,18327.685197530864,14845.425009999999,4088.4966766666666,5434.4092433333335,35437.29815170589,18726.242652156667,54163.540803862554,9254.692618774112,6506.817545135775,8526.683221431776
weekday_buffer,B1,2025-05-06,64010.35015942386,21409.587646090535,17341.765993333334,1844.7035633333353,8917.14947,37952.76628221641,7514.708489490005,45467.47477170642,10586.855689708587,-2115.8459842390002,12260.10241983358
weekday_buffer,B1,2025-05-07,61752.30237728395,21366.11995061728,17306.557159999997,2325.850093333334,4950.74388,36717.40734918041,10432.20253952667,47149.60988870708,11906.715251301262,5350.216101147926,12542.483261582594
weekday_buffer,B1,2025-05-08,66480.73331699587,20997.773106995883,17008.196216666664,1016.8368300000018,7681.480456666665,41038.622759595135,3385.0322620033385,44423.655021598475,9686.508292929859,4539.028945627251,10836.478384770191
weekday_buffer,B1,2025-05-09,30498.503732057616,13253.342502057616,10735.207426666664,459.1701533333335,19940.15311,16425.46374815573,1675.1550460983335,18100.618794254064,30109.088548749263,17981.476118934523,11789.787297815605
weekday_buffer,B1,2025-05-10,31329.340772304527,13586.582748971197,11005.132026666663,995.7553166666653,17622.59986666666,17142.494800798137,4084.9158108216648,21227.4106116198,9884.181507250203,6821.429893227047,8796.600367108866
weekday_buffer,B1,2025-05-11,70669.90131669588,21533.802070329217,17442.379676966666,341.2336700000011,11435.63379333333,43173.89001009419,1121.268030348335,44295.158040442526,91446.46505754747,110106.22833788674,11451.591215327142
weekday_buffer,B1,2025-05-12,67796.88154860082,21193.17537860082,17166.472056666666,908.3637433333333,12747.346969999999,40992.102563011984,2996.2857611783343,43988.38832419032,9292.565276141358,1888.8440066422118,10259.892180156683
weekday_buffer,B1,2025-05-13,64511.9215802,17986.66991333333,14569.202629799995,1321.8922999999986,9287.134096666667,39461.2188727305,6495.94089775666,45957.15977048715,11378.858889967843,7708.847934105623,8581.161230074176
weekday_buffer,B1,2025-05-14,66586.57461086419,20385.378864197533,16512.15688,315.4742799999997,10014.678606666665,40402.097443455816,1110.435969688331,41512.53341314415,12041.464735597518,2615.793787125105,11612.645235705852
weekday_buffer,B1,2025-05-15,64823.25164716049,19609.523493827157,15883.714030000001,1051.567043333334,9383.950226666666,39493.85147226018,3942.0614415300033,43435.912913790184,12856.972467603155,3229.8914972747807,11391.322786803823
weekday_buffer,B1,2025-05-16,30493.206823991764,13077.156880658435,10592.497073333332,315.42966333333374,25608.47048,16690.599371059703,796.3103959016679,17486.90976696137,29896.987500221963,16922.643508313937,12037.066533385296
weekday_buffer,B1,2025-05-17,29917.251816337448,12671.812226337446,10264.167903333333,1471.9564900000007,18532.764383333335,16161.862730895149,5971.028892855002,22132.89162375015,10237.657979918185,10374.475792370984,7100.459469534515
weekday_buffer,B1,2025-05-18,68442.98193637861,19700.404823045275,15957.327906666667,1006.33323,12030.06965,41919.133886870746,4233.11315315,46152.247040020746,83435.46341586925,102771.03203992892,10250.282162775926
weekday_buffer,B1,2025-05-19,66148.88717987653,20257.948876543207,16408.938589999998,267.3059733333331,15051.966066666668,39793.39404007078,1372.2316569583331,41165.625697029114,10385.181410425888,358.28583185109164,11239.524247838883
weekday_buffer,B1,2025-05-20,60344.2031038,19748.734686666663,15996.4750962,3924.5426866666653,5989.090299999998,37147.314022716375,13618.44426859833,50765.758291314705,4938.235422315309,12028.26697484382,2359.1803169322884
